id_sv,id_nv,tt_nv,ma_truong,ten_truong,ma_nganh,ten_nganh,phuong_thuc_1,phuong_thuc_2,phuong_thuc_3,phuong_thuc_4
47176610176,NV173,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Kỹ thuật Điện,1,1,1,0
94455208263,NV174,4,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH-E11,Kỹ thuật Hóa học,0,0,0,0
18750586214,NV175,2,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E12,Công nghệ Thông tin,0,0,0,0
55228033885,NV176,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH2,Kỹ thuật Sinh học,0,0,0,0
99803210572,NV177,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Kỹ thuật Hóa học,0,1,0,1
55565967898,NV178,2,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE1,Công nghệ Thông tin,1,0,0,0
50865633324,NV179,3,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,IT-E7,Kỹ thuật Điện,1,0,0,0
69736566334,NV180,1,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE2,Kỹ thuật Hóa học,0,0,0,1
92201109803,NV181,1,BVH,TRƯỜNG ĐẠI HỌC CMC,IT-E7,Công nghệ Thông tin,0,0,1,0
39348703913,NV182,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH3,Kỹ thuật Điện,0,1,1,1
29979105528,NV183,2,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Công nghệ Thông tin,1,1,1,0
39216290749,NV184,4,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Kỹ thuật Sinh học,0,1,0,1
19465549330,NV185,4,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Công nghệ Thông tin,0,0,0,1
29531754992,NV186,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM1,Công nghệ Thông tin,1,0,1,0
38163161038,NV187,3,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM4,Công nghệ Thông tin,1,0,0,1
26494807981,NV188,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,0,1,1,0
97215022290,NV189,1,CMC,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF-E19,Kỹ thuật Sinh học,1,1,1,1
67221410097,NV190,3,DCN,TRƯỜNG ĐẠI HỌC CMC,EM3,Kỹ thuật Hóa học,1,0,1,0
64536852888,NV191,3,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET2,Kỹ thuật Điện,0,1,1,1
70486174850,NV192,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Sinh học,0,1,0,0
56515672047,NV193,4,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Kỹ thuật Sinh học,0,1,1,0
47897046416,NV194,1,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Kỹ thuật Sinh học,0,1,0,0
95174793277,NV195,1,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TX1,Kỹ thuật Hóa học,1,0,0,1
13381187223,NV196,3,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM3,Kỹ thuật Hóa học,0,1,1,0
69073742060,NV197,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Kỹ thuật Hóa học,0,0,1,1
49750335208,NV198,1,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF2,Kỹ thuật Hóa học,0,1,1,0
35158932577,NV199,1,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF2,Công nghệ Thông tin,1,1,0,0
21600491667,NV200,4,QHI,TRƯỜNG ĐẠI HỌC CMC,CH1,Kỹ thuật Hóa học,0,0,1,0
50016677860,NV201,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Công nghệ Thông tin,0,0,1,0
78380483704,NV202,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Công nghệ Thông tin,1,0,1,0
70227890486,NV203,2,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF1,Kỹ thuật Điện,0,0,1,1
44749959438,NV204,1,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE2,Kỹ thuật Điện,1,0,0,0
48274153578,NV205,3,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-VUW,Công nghệ Thông tin,0,0,0,0
83675692774,NV206,3,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH2,Kỹ thuật Điện,1,0,0,1
41852015044,NV207,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Kỹ thuật Hóa học,0,0,0,0
78027104338,NV208,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TX1,Công nghệ Thông tin,1,0,0,1
34560072976,NV209,2,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Công nghệ Thông tin,1,1,1,0
20638470294,NV210,3,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E8,Kỹ thuật Điện,0,0,1,1
39869438066,NV211,4,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ED2,Công nghệ Thông tin,1,0,1,1
13447722930,NV212,3,QHT,TRƯỜNG ĐẠI HỌC CMC,EE-E8,Kỹ thuật Điện,0,1,1,1
61253359789,NV213,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E12,Kỹ thuật Điện,0,0,1,1
87923751287,NV214,4,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Công nghệ Thông tin,0,1,1,0
97903630388,NV215,2,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-EP,Kỹ thuật Hóa học,1,1,1,1
83366801000,NV216,4,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-E14,Kỹ thuật Hóa học,0,0,0,0
83751048361,NV217,3,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Kỹ thuật Sinh học,1,0,1,0
72487840758,NV218,3,DCN,TRƯỜNG ĐẠI HỌC CMC,EE1,Kỹ thuật Sinh học,1,0,0,0
27650763038,NV219,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Hóa học,1,1,1,0
95650250869,NV220,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Hóa học,1,1,1,0
83898501774,NV221,1,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE1,Công nghệ Thông tin,0,0,1,0
65489304692,NV222,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Kỹ thuật Sinh học,1,0,1,1
26372911755,NV223,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM1,Kỹ thuật Điện,0,0,1,0
83284006394,NV224,2,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH1,Kỹ thuật Hóa học,0,0,0,0
73989949905,NV225,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Hóa học,1,1,1,0
82589834599,NV226,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Hóa học,0,0,0,0
63583355535,NV227,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Công nghệ Thông tin,1,0,0,0
28229150510,NV228,3,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Công nghệ Thông tin,0,0,1,0
27303725178,NV229,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM1,Kỹ thuật Điện,1,1,1,0
21246535309,NV230,2,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ED2,Kỹ thuật Sinh học,1,1,0,1
32747989043,NV231,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Công nghệ Thông tin,1,1,1,1
91637301330,NV232,2,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,TX1,Kỹ thuật Điện,1,0,0,0
30379308932,NV233,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Điện,1,1,1,0
65921298122,NV234,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Điện,1,1,0,0
48673638516,NV235,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-E14,Công nghệ Thông tin,0,1,1,1
42049877398,NV236,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET1,Công nghệ Thông tin,0,1,0,1
42624457911,NV237,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E19,Kỹ thuật Hóa học,1,1,1,0
42264267776,NV238,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM1,Công nghệ Thông tin,1,0,1,1
78344022524,NV239,4,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH1,Kỹ thuật Điện,0,1,1,0
20432207163,NV240,4,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E8,Công nghệ Thông tin,1,1,1,0
67892831120,NV241,2,DCN,TRƯỜNG ĐẠI HỌC CMC,EM3,Kỹ thuật Hóa học,1,0,0,0
88541222536,NV242,3,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Hóa học,0,1,1,1
35184046718,NV243,4,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,QHT94,Công nghệ Thông tin,1,0,0,0
47525917893,NV244,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Công nghệ Thông tin,0,0,0,0
62039898034,NV245,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Hóa học,0,1,1,0
91324914818,NV246,1,QHT,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Điện,0,1,0,1
50020759985,NV247,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Sinh học,1,0,1,1
68803257047,NV248,3,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ED2,Kỹ thuật Hóa học,1,1,1,1
47463943618,NV249,2,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TX1,Kỹ thuật Điện,1,0,0,0
24873163996,NV250,2,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,IT-E7,Kỹ thuật Sinh học,1,0,0,1
86808923919,NV251,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Điện,1,1,0,0
51036539944,NV252,4,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM3,Công nghệ Thông tin,1,1,0,0
18490497331,NV253,1,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Công nghệ Thông tin,1,1,1,1
71992300644,NV254,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Công nghệ Thông tin,0,0,0,0
47830712154,NV255,2,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Sinh học,0,1,0,0
48154716389,NV256,3,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF2,Kỹ thuật Sinh học,0,1,1,1
85447438759,NV257,2,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-EP,Kỹ thuật Hóa học,1,1,1,0
24955753752,NV258,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH-E11,Kỹ thuật Điện,0,0,1,0
86027611219,NV259,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM1,Công nghệ Thông tin,1,0,0,0
73132712336,NV260,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF1,Kỹ thuật Sinh học,0,1,1,1
13875086622,NV261,3,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH2,Kỹ thuật Hóa học,0,0,1,1
42944915094,NV262,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Kỹ thuật Hóa học,0,0,0,0
67473874457,NV263,2,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,IT-E7,Kỹ thuật Sinh học,1,1,0,0
25548625079,NV264,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Công nghệ Thông tin,1,0,1,1
60104046864,NV265,2,QHI,TRƯỜNG ĐẠI HỌC CMC,EM-VUW,Kỹ thuật Hóa học,0,1,0,0
83257384121,NV266,4,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM1,Kỹ thuật Điện,1,0,0,0
25984194307,NV267,2,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Kỹ thuật Sinh học,0,0,0,1
78997084177,NV268,3,BVH,TRƯỜNG ĐẠI HỌC CMC,EE2,Kỹ thuật Sinh học,0,1,0,1
14316531829,NV269,4,QHI,TRƯỜNG ĐẠI HỌC CMC,EM5,Công nghệ Thông tin,0,1,0,1
81482762290,NV270,3,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-VUW,Kỹ thuật Điện,1,0,0,1
58809197910,NV271,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E18,Kỹ thuật Sinh học,1,0,1,1
97682513839,NV272,2,QHI,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Sinh học,0,1,0,0
95983796142,NV273,3,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Kỹ thuật Hóa học,1,1,0,1
95917448214,NV274,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF1,Kỹ thuật Điện,0,1,0,1
53960260814,NV275,3,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Điện,0,1,1,0
50230137520,NV276,2,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,ET1,Kỹ thuật Sinh học,1,1,0,1
59344642122,NV277,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Công nghệ Thông tin,1,1,0,0
82518578907,NV278,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Điện,0,1,0,1
63226018685,NV279,1,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E8,Kỹ thuật Hóa học,1,1,0,1
15102366911,NV280,3,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH-E11,Kỹ thuật Điện,1,0,1,0
19952044650,NV281,3,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,IT-E7,Kỹ thuật Điện,0,0,1,0
92628743561,NV282,2,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE2,Kỹ thuật Hóa học,0,0,0,1
85134511222,NV283,2,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM3,Kỹ thuật Sinh học,1,1,1,1
75001799609,NV284,2,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF1,Kỹ thuật Hóa học,0,0,1,0
71803334483,NV285,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Điện,0,1,0,0
69155569870,NV286,4,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH2,Kỹ thuật Điện,0,1,1,0
47104449640,NV287,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Công nghệ Thông tin,1,1,1,0
97326400400,NV288,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Sinh học,1,1,0,0
32623008968,NV289,2,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E8,Công nghệ Thông tin,0,0,0,0
76999252349,NV290,3,BVH,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Sinh học,1,1,1,0
63370368958,NV291,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-E18,Kỹ thuật Sinh học,1,0,1,0
65155541088,NV292,3,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-E14,Kỹ thuật Hóa học,1,1,1,1
44429090334,NV293,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM1,Kỹ thuật Điện,0,0,0,1
21400247257,NV294,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Kỹ thuật Điện,1,1,0,1
76563109830,NV295,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,ET2,Kỹ thuật Hóa học,1,0,0,0
55756835531,NV296,3,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E19,Kỹ thuật Điện,1,1,1,0
28928361035,NV297,3,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Công nghệ Thông tin,0,1,1,0
69668989216,NV298,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Điện,1,0,1,0
29287064541,NV299,2,QHT,TRƯỜNG ĐẠI HỌC CMC,EM3,Công nghệ Thông tin,0,1,1,1
88280287810,NV300,1,QHT,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,QHT94,Kỹ thuật Điện,0,0,1,0
73486562956,NV301,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH1,Kỹ thuật Sinh học,0,1,0,0
41730395397,NV302,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Công nghệ Thông tin,0,1,0,0
78615103610,NV303,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-VUW,Kỹ thuật Điện,1,1,0,1
16033176376,NV304,3,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Kỹ thuật Sinh học,0,1,0,0
27569535011,NV305,2,DKK,TRƯỜNG ĐẠI HỌC CMC,ED2,Kỹ thuật Sinh học,0,1,1,0
87409159798,NV306,4,DKK,TRƯỜNG ĐẠI HỌC CMC,TX1,Kỹ thuật Điện,1,1,0,0
78169484051,NV307,2,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET1,Kỹ thuật Hóa học,1,0,0,1
88471433427,NV308,4,CMC,TRƯỜNG ĐẠI HỌC CMC,EM3,Công nghệ Thông tin,1,1,1,1
98302186517,NV309,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Kỹ thuật Hóa học,1,0,0,0
38572578688,NV310,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Sinh học,1,1,1,1
88661850217,NV311,4,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Kỹ thuật Sinh học,0,0,1,1
66150010762,NV312,4,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-VUW,Kỹ thuật Hóa học,1,1,0,0
12751802450,NV313,1,CMC,TRƯỜNG ĐẠI HỌC CMC,EE-EP,Kỹ thuật Hóa học,1,1,1,1
26797121062,NV314,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET1,Công nghệ Thông tin,0,1,0,1
15147081202,NV315,1,DCN,TRƯỜNG ĐẠI HỌC CMC,EM-E14,Kỹ thuật Hóa học,0,1,1,1
48481303398,NV316,2,DKK,TRƯỜNG ĐẠI HỌC CMC,TROY-IT,Kỹ thuật Điện,0,1,1,0
78801433681,NV317,2,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Kỹ thuật Sinh học,1,0,0,1
23677844378,NV318,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-E14,Kỹ thuật Hóa học,1,0,1,1
34062397222,NV319,2,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Công nghệ Thông tin,1,1,1,0
36344127097,NV320,3,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF1,Kỹ thuật Hóa học,0,1,0,0
86764113765,NV321,1,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF1,Kỹ thuật Điện,0,1,0,0
90993208708,NV322,3,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Điện,1,0,0,0
69736639375,NV323,2,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Điện,1,1,0,0
27477637695,NV324,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH2,Kỹ thuật Điện,0,1,0,0
39267820693,NV325,1,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-E14,Kỹ thuật Sinh học,1,1,1,1
86840890766,NV326,3,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E8,Kỹ thuật Sinh học,0,0,0,0
11558429116,NV327,4,CMC,TRƯỜNG ĐẠI HỌC CMC,EM4,Kỹ thuật Điện,0,0,0,1
54382979555,NV328,1,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE1,Công nghệ Thông tin,1,0,0,0
53276851757,NV329,4,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM4,Công nghệ Thông tin,1,1,0,0
94213681441,NV330,2,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E12,Kỹ thuật Hóa học,1,1,0,0
67331930497,NV331,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF1,Kỹ thuật Sinh học,1,1,0,1
90532747849,NV332,1,DKK,TRƯỜNG ĐẠI HỌC CMC,TX1,Kỹ thuật Sinh học,0,1,1,0
20346074876,NV333,2,DKK,TRƯỜNG ĐẠI HỌC CMC,CH-E11,Kỹ thuật Sinh học,1,1,1,0
98038366282,NV334,4,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE2,Kỹ thuật Điện,1,1,1,1
95491442611,NV335,4,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF1,Kỹ thuật Hóa học,1,1,1,0
41968288326,NV336,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Kỹ thuật Sinh học,0,1,0,1
81585339550,NV337,3,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E19,Kỹ thuật Sinh học,1,1,0,0
94495819065,NV338,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,QHT94,Kỹ thuật Điện,0,1,0,0
56260481559,NV339,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-IT,Công nghệ Thông tin,0,0,1,1
35409705349,NV340,1,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,IT-E7,Kỹ thuật Điện,1,0,0,1
24903673723,NV341,2,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET1,Kỹ thuật Sinh học,0,0,1,0
60259161186,NV342,3,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-E18,Kỹ thuật Hóa học,1,0,1,1
43916364283,NV343,3,DKK,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Hóa học,1,1,1,0
57666635161,NV344,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Kỹ thuật Sinh học,0,0,0,1
50871678963,NV345,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Công nghệ Thông tin,0,0,1,1
43536461081,NV346,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Điện,0,1,0,1
